Account Name,Billing Address Line 1,Billing Zip/Postal Code,SIC Industry,SIC Code: SIC Code
F.A.R. ELECTRIQUE INC *@,"PR <LE FELIX>,3223 RUE DE LA GARE",J7V0L5,MEDIUM CONTRACTOR (1735 SERIES),CMC
ENT ELECT YVON OUELLET INC *@,"PR <CPE HEC> (D),5307 DECELLES",H3T1X7,SMALL CONTRACTOR (1733 SERIES),CSC
B DESAUTELS ELECT 1979 LTEE *@,"PR <POSTES CANADA) (D),555 RUE MCARTHUR",H4T2C5,MEDIUM CONTRACTOR (1735 SERIES),CMC
CMA ELECT (9198-7545 QC INC)*@,"PR: 3750 CREMAZIE (D),3750 CREMAZIE EST 5E ETAGE",H2A1B6,SMALL CONTRACTOR (1733 SERIES),CSC
ENT ELECT Y OUELLET INC *@,"PR <CENTRE LOCAL EMPLOI> (D),8257 RUE LANGELIER",H1P2B7,SMALL CONTRACTOR (1733 SERIES),CSC
FUSION ELECTRIQUE INC *@,"PR <COLLEGE MONTMORENCY> (D),475 RUE DE L'AVENIR",H7N5M9,MEDIUM CONTRACTOR (1735 SERIES),CMC
GEM ELECTRIQUE INC,"(9220-0138 QUEBEC INC),10571 BOUL LOUIS-H.-LAFONTAINE",H1J2E8,LARGE CONTRACTOR (1737 SERIES),CLC
SOLUTEK ELECTRIQUE (1992) IN*@,"PR <APS METAL> D,60 RUE GOODFELLOW",J5B1V4,SMALL CONTRACTOR (1733 SERIES),CSC
ENT ELEC JEAN GUY LAVOIE INC*@,"PR <MODEYS INVESTMENT>,6650 CH DE LA COTE-DE-LIESSE",H4T1C3,MEDIUM CONTRACTOR (1735 SERIES),CMC
LES CLOISONS MAJOR LTEE,",295 RUE LALIBERTE",J5R6Z7,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
J R NORMANDEAU INC,295 DE LA RIVIERE-DES-FEVES N,J0S1Y0,SMALL CONTRACTOR (1733 SERIES),CSC
FILS & CABLES ULTRA,620 RUE DUPARC,J5C1J8,.,RWC
CSSS JARDINS-ROUSSILLON,HOSP ANNA LABERGE /CPT FOURNIS 200 BOUL BRISEBOIS,J6K4W8,HOSPITALS & HEALTH CARE (8062-8069),MHC
AGENCE DE LA SANTE ET,DES SERVICES SOCIAUX 3725 RUE SAINT-DENIS,H2X3L9,HOSPITALS & HEALTH CARE (8062-8069),MHC
REGIE DU LOGEMENT,190 CREMAZIE EST S S 03,H2P1E2,PROVINCIAL GOVERNMENT & AGENCIES,MPGA
DEF NATIONALE,A S KRIE PREVOST CP 100 BUREAU CHEF,J0J1R0,.,MCAF
SMI TELECOM 2000 INC,617 RUE DES ORMEAUX,H1L4W7,DATA/VOICE CONTRACTOR,CDVS2
PLAN GROUP,GROUPE TECH GTTE 5974 GRANDE ALLEE,J3Y1B3,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
COMPUTER SCIENCES CANADA,555 LEGGET DR 9TH FLOOR TOWER A,K2K2X3,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
RESEAU ADMISSION SEC,7001 BOUL SAINT-LAURENT,H2S3E3,TELEPHONE,MTP
CONNEXIA TELECOM,9104-4222 QUEBEC INC 1025 CH DE SAINT-JEAN,J5R2L6,DATA/VOICE CONTRACTOR,CDVS2
LAVERY DE BILLY,3625-1 PLACE VILLE-MARIE,H3B4M4,RETAIL/DIY (5200-5999 SERIES),RRD
MINISTERE DE LA JUSTICE,DIR GEN SERV JUDICIAIRE 10 35-1 RUE NOTRE-DAME E,H2Y1B6,PROVINCIAL GOVERNMENT & AGENCIES,MPGA
PRATT & WHITNEY CANADA INC,"PLAN 1,1000 BOUL MARIE-VICTORIN",J4G1A1,RETAIL/DIY (5200-5999 SERIES),RRD
PLAN GROUP,GROUPE TECH GTTE * 5974 GRANDE ALLEE,J3Y1B3,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
ATELKA INC,500-1000 RUE SAINT-ANTOINE O,H3C3R7,UTILITIES (4811 & 491 SERIES),MUT
SERVICE DU BUDGET (JUSTICE QC),DIR RESS INFORMATION 3E ETAGE 3.44-1200 RTE DE L'EGLISE,G1V4M1,PROVINCIAL GOVERNMENT & AGENCIES,MPGA
DEF NATIONALE (SOUTIEN CADET)*,ATT SECTION INFO URSC-EST CP 100 GARNISON ST-JEAN B134,J0J1R0,.,MCAF
CSSS CHAMPLAIN,"*,200-5928 BOUL COUSINEAU",J3Y7R9,HOSPITALS & HEALTH CARE (8062-8069),MHC
CUSTOMER CODE CASH SALE,**PLEASE SEE SHIP TO********,,RETAIL/DIY (5200-5999 SERIES),RRD
DGI TELECOM,*****COMPTANT SEULEMENT****** 78 RUE LUCERNE,J5H1E5,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
NETRICOM 7922825 CANADA INC,",575 BOUL MORGAN",H9X3T6,DATA/VOICE CONTRACTOR,CDVS2
DEF NAT FINANCES ESC TRANS EST,501 RUE DU GENERAL TREMBLAY CP 1000 BDP FORCES,G0A4Z0,.,MCAF
STENATEC PLUS INC,411 RUE LUCIEN-MILETTE,J3Y8T5,LARGE CONTRACTOR (1737 SERIES),CLC
DEPT DE LA DEFENSE NATIONAL,CFSD MONTREAL BOX 4000 STN K,H1N3R9,.,MCAF
DISTRIBUTION AMBIANCE DESIGN,104-3755 RUE ISABELLE,J4Y2R2,RETAIL/DIY (5200-5999 SERIES),RRD
8565163 CANADA INC,VEGA 135E BOUL DE MORTAGNE,J4B6G4,DATA/VOICE CONTRACTOR,CDVS2
MINISTERE DE LA JUSTICE D G I,A/S ERIC LETOURNEAU 7E ETAGE 1200 ROUTE DE L'EGLISE,G1V4M1,PROVINCIAL GOVERNMENT & AGENCIES,MPGA
BELL MOBILITE INC,A/S SYLVAIN GADOURY 9292 BOUL DE L'ACADIE,H4N3C5,TELEPHONE,MTP
6 TELECOM,9113-8404 QUEBEC INC 2414 CH DE CHAMBLY,J4L1L7,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
GMINING SERVICES INC,***** CASH SALES ***** 200-7900 BOUL TASCHEREAU BAT D,J4X1C2,MINING AND SMELTING (1001-1499 SERIES),IMS
MIN DE LA DEFENSE NATIONALE,3 CANADIAN SUPPORT UNIT * 6769 NOTRE-DAME E BAT 2 NORD,H1N3R9,.,MCAF
COMM SCOLAIRE SOREL TRACY,CENTRE ADMINISTRATIF 41 AV DE L HOTEL DIEU,J3P1L1,SCHOOLS/UNIVERSITIES/CHURCHES 8200-8922,MSU
LES PONTS JACQUES CARTIET ET,CHAMPLAIN INCORPOREE (PJCCI) * 100 BOUL TASCHEREAU,J4K5J8,.,MCAF
PYRAMIDES ELECTRIQUES DIV INDU,"4318200 CANADA INC,3295 RUE JOSEPH-SIMARD *",J3R0E4,LARGE CONTRACTOR (1737 SERIES),CLC
TECHNISERV AG INC,3420 1RE RUE,J3Y8Y5,PANEL BUILDERS (3400 SERIES),IPP
METAL POLE LITE INC,405 RUE SAINT-LOUIS,J3B1Y6,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
ENTR D'ELECTRICITE CDI LTEE,"*,580 RANG DES VINGT-CINQ EST",J3V4P8,INDUSTRIAL CONTRACTORS (1738 SERIES),CIC
ACTIVE ELECTRIQUE INC,100 AV DE DIJON STE 309,J5R0L8,SMALL CONTRACTOR (1733 SERIES),CSC
SERV D'ENTRETIEN ET REPARATION,DE L'AVENIR INC 110-1480 RUE GASTON-VERONNEAU,J4N0G9,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
J M FILLION ELECT INC,3130 DU GADELIER,J3V0A5,SMALL CONTRACTOR (1733 SERIES),CSC
CONSTRUCTION DJL INC,100 CHEMIN DE LA CARRIERE,J3L0N5,MINING AND SMELTING (1001-1499 SERIES),IMS
AUTOMATIC SYSTEMES AMERICA INC,4005D BOUL MATTE,J4Y2P4,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
G P R ELECTRIQUE INC,9056-1119 QUEBEC INC 150 RUE MICHEL,J3H3R3,MEDIUM CONTRACTOR (1735 SERIES),CMC
WESCO INTEGRATED SUPPLY,BRUCKNER PRATT & WHITNEY CDA 1000 MARIE VICTORIN,J4G1A1,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
GASTON MERCIER & FILS INC,TELECOM 3705 RUE ISABELLE,J4Y2R2,LARGE CONTRACTOR (1737 SERIES),CLC
VILLE DE BOUCHERVILLE,COMPTES A PAYER 500 RUE DE LA RIVIERE-AUX-PINS,J4B2Z7,MUNICIPAL GOVERNMENT & AGENCIES,MMGA
SOLUTION BLANCHET,111 RUE DESCHAMPS,J3L6Z1,SMALL CONTRACTOR (1733 SERIES),CSC
VILLE DE CANDIAC,100 BOUL MONTCALM N,J5R3L8,MUNICIPAL GOVERNMENT & AGENCIES,MMGA
EVOLUTION ELECTRIQUE INC,814 BOUL INDUSTRIEL,J2J1A4,SMALL CONTRACTOR (1733 SERIES),CSC
CBC ELECTRIQUE INC,200-1007 RTE EDOUARD-VII,J0L2K0,MEDIUM CONTRACTOR (1735 SERIES),CMC
ERIVAN INC,839 CH DU FER-A-CHEVAL,J3E1Y2,LARGE CONTRACTOR (1737 SERIES),CLC
FENPLAST INC,160 BOUL DE L'INDUSTRIE,J5R1J3,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
WESCO INTEGRATED SUPPLY,BRUCKNER QIT 1625 RTE MARIE-VICTORIN,J3R1M6,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
LUC BARRETTE ELECTRIQUE,*****CASH SEULEMENT******** 3659 ORLEANS,J4Y2M1,SMALL CONTRACTOR (1733 SERIES),CSC
CICAME ENERGIE INC,5400 RUE J.-A.-BOMBARDIER,J3Z1G8,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
DOUBLE G ELECTRIQUE,8345015 CANADA INC 122 RUE ROYALE,J6J3T5,MEDIUM CONTRACTOR (1735 SERIES),CMC
WESCO INTEGRATED SUPPLY,IBM CANADA LTD MDC * 23 BOUL DE L'AEROPORT,J2L1A3,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
M A C ELECTRIQUE INC,633 RUE SAINT-GEORGES,J5R2N6,LARGE CONTRACTOR (1737 SERIES),CLC
PEARSON PELLETIER TELECOM,9328513 CANADA INC 1531 RUE JEAN-LACHAINE,J5C1C2,UTILITIES (4811 & 491 SERIES),MUT
PYRAMIDES EL DIV RESIDENTIELLE,2782260 CANADA INC 10400 RTE MARIE VICTORIN,J3R1T9,RESIDENTIAL CONTRACTOR,CRC
ENTREP PEARSON PELLETIER INC,2854 6091 QUEBEC INC 1531 RUE JEAN LACHAINE,J5C1C2,MEDIUM CONTRACTOR (1735 SERIES),CMC
WESCO INTEGRATED SUPPLY,BRUCKNER SANDOZ * 145 RUE JULES LEGER,J4B7K8,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
CTRE LUMI DECOR ML INC,1146 BOUL SAINT-LUC,J2W2G6,RETAIL/DIY (5200-5999 SERIES),RRD
CONCEPTION D BEDARD INC,753 RUE BERIAULT,J4G1X7,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
ORDIGENI,9099 9327 QUEBEC INC 267 BOUL FISET,J3P3P9,RETAIL/DIY (5200-5999 SERIES),RRD
MLE ELECTRIQUE INC,"PR RHEA GROUP *,100-6700 DE LA COTE-DE-LIESSE",H4T2B5,MEDIUM CONTRACTOR (1735 SERIES),CMC
MARCO JODOIN ELECTRIQUE INC,PR UN MTL SALLE SERGE * 200 AV VINCENT-D'INDY,H2V2T2,SMALL CONTRACTOR (1733 SERIES),CSC
VERSIL COMMUNICATIONS INC,440 ARMAND FRAPPIER BUREAU 100,H7V4B4,RETAIL/DIY (5200-5999 SERIES),RRD
ENVIRONNEMENT CANADA,INFORMATIQUE 100 ALEXIS NIHON BUREAU 300,H4M2N8,GOVERNMENT & AGENCIES (9100-9400 SERIES),MCA
BANQUE TORONTO DOMINION,3000 RENE LEVESQUE 1 ETAGE,H3E1T9,GOVERNMENT & AGENCIES (9100-9400 SERIES),MCA
SCANSOFT CANADA INC,",460 RUE STE CATHERINE O",H3B1A7,DEVELOPERS AND BUILDERS,CDB
FIDUCIE DESJARDINS,PROG IMMIGRANTS INVESTISSEURS 2 COMPLEXE DESJARDINS CP 992,H5B1C1,RETAIL/DIY (5200-5999 SERIES),RRD
BANQUE DE MONTREAL,2959 KING OUEST,J1L1C7,GOVERNMENT & AGENCIES (9100-9400 SERIES),MCA
CONNECT-COM INC,"PR PAVILLON MUSIQUE MC GILL,584 PRINCIPALE",H7X1C9,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
CABLAGE DYNAMIQUE INC,",7075 ROBERT JONCAS STE 121",H4M2Z2,DATA/VOICE CONTRACTOR,CDVS2
CABLE & SON TELECOM LTEE @,"PR HQ BAIE COMEAU D,8135 NICOLET",J4Y2S7,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
CUISINE GOURMET LTEE,",2995 RUE SARTELON",H4R1E6,RETAIL/DIY (5200-5999 SERIES),RRD
PLANISELECT INC,653 AV LEO-LACOMBE,H7N3Y7,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
LES ENTREPRISES DE,COMMUNICATION ZIGUE INC 8700 AV EMILIEN-LETARTE,J2R0A3,DATA/VOICE CONTRACTOR,CDVS2
COMMUNICATION TELOSYSTEME INC,740 RUE NOTRE DAME O BUR 1135,H3C3X6,DATA/VOICE CONTRACTOR,CDVS2
V I T VOYAGES INTAIR TRANSIT,1221 RUE ST HUBERT BUREAU 200,H2L3Y8,RETAIL/DIY (5200-5999 SERIES),RRD
CABLAGE 2000 PLUS INC,1502 RUE POIRIER,J7L1V7,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
TELECON INC,7450 RUE DU MILE END,H2R2Z6,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
GROUPE AJS 9090 7064 QC INC,1160 MONTEE DE LIESSE,H4S1J4,DATA/VOICE CONTRACTOR,CDVS2
TELECON INC,7450 RUE DU MILE END,H2R2Z6,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
ROGERS SANS FILS INC *,FIDO SOLUTIONS W SAINTILMA 4000-800 DE LA GAUCHETIERE O,H5A1K3,.,RWS
CABLE & SON TELECOM LTEE,1949 RUE F X SABOURIN,J3Z0B3,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
CABLAGE DU NORD INC,108-602 BOUL DU CURE BOIVIN,J7G2A7,DATA/VOICE CONTRACTOR,CDVS2
GROUPE SOLUTIONS TELECOM INC,3166 RUE JOSEPH MONIER,J6X4R1,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
NOVIPRO INC,2055 PEEL B 701,H3A1V4,RETAIL/DIY (5200-5999 SERIES),RRD
STUDIO PRO TECHNOLOGIES INC,",900 RUE ST-JOSE",J5R6A9,DATA/VOICE CONTRACTOR,CDVS2
SC 360 INC,2425 BOUL PITFIELD,H4S1W8,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
BELL CANADA,CP 11033 SUCC CENTRE VILLE,H3C4W8,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
9104-5377 QUEBEC INC,DISTRIBUTION SANAMEL 8100 RTE TRANSCANADIENNE,H4S1M5,DATA/VOICE CONTRACTOR,CDVS2
SOLOTECH LOCATION INC,5200 HOCHELAGA,H1V1G3,RETAIL/DIY (5200-5999 SERIES),RRD
CONNECT.COM INC,"PR CCQ,586 RUE PRINCIPALE",H7X1C9,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
CONNECT.COM INC @,"PR INVESTISSEMENTS PSP D,586 RUE PRINCIPALE",H7X1C9,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
CONNECT.COM INC,"PR PALAIS JUST VALLEYFIELD,586 RUE PRINCIPALE",H7X1C9,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
STINGRAY BUSINESS,730 RUE WELLINGTON,H3C1T4,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
LES ENT COMMUNICAT ZIGUE INC,"PR ETAB DETENTION SOREL TRACY*,400 RUE AUBER",J3P5Y6,DATA/VOICE CONTRACTOR,CDVS2
NETRICOM INC,",2425 BOUL PITFIELD",H4S1W8,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
CABLAGE DU NORD INC,"PR CSN SIEGE SOCIAL *,1601 AV DE LORIMIER",H2K4M5,DATA/VOICE CONTRACTOR,CDVS2
C3F TELECOM INC,101-3330 FRANCIS HUGHES,H7L5A7,DATA/VOICE CONTRACTOR,CDVS2
CABLAGE 2000 PLUS INC,"PR AGENCE SPATIALE CANADIENNE*,6767 RTE DE L'AEROPORT",J3Y8Y9,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
STUDIO PRO TECHNOLOGIES INC,"PR PLACE BELL LAVAL *,1950 RUE CLAUDE GAGNE",H7N5H9,DATA/VOICE CONTRACTOR,CDVS2
CISTEC,9292 8639 QUEBEC INC 200-4865 AMBROISE-LAFORTUNE,J7H0A4,SMALL CONTRACTOR (1733 SERIES),CSC
TELECON INC,PR FOURNITURE INST DE NICHE * 7450 RUE DU MILLE END,H2R2Z6,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
CABLAGE DU NORD INC,PR POSTE POLICE MASCOUCHE * 824 RUE BRIEN,J7K2X3,DATA/VOICE CONTRACTOR,CDVS2
SUPERTECH SYSTEMS INC,(LEGAL 9/05) 2740 HALPERN,H4S1R6,RETAIL/DIY (5200-5999 SERIES),RRD
UNITY TELECOM (GROUPECHO 5/08),"6317502 CANADA INC,5574 BOUL DES ROSSIGNOLS",H7L5W6,DATA/VOICE CONTRACTOR,CDVS2
GRC-ENEP,AILE 3 1100-2100 AV PIERRE-DUPUY,H3C3R5,GOVERNMENT & AGENCIES (9100-9400 SERIES),MCA
UNIVERSITE CONCORDIA,",1455 DE MAISONNEUVE OUEST",H3G1M8,SCHOOLS/UNIVERSITIES/CHURCHES 8200-8922,MSU
PROVIGO CTRE DE DISTRIBUTION *,",400 AV SAINTE-CROIX",H4N3L4,RETAIL/DIY (5200-5999 SERIES),RRD
TI DISTRIBUTION INC,208 BEAUVILLIER,J6A7W5,.,RWC
TECSULT EDUPLUS,"A/S MARIE MARTHE MICHAUD,85 RUE STE-CATHERINE O",H2X3P4,ELECTRICAL ENGINEERS,IEE
ATTRACTIONS HIPPIQUES,MONTREAL SEC (LACC 6/08) 7440 BOUL DECARIE,H4P2H1,TOURISM AND ENTERTAINMENT (7800),MET
FITZPATRICK ELECTRICAL,CONTRACTOR INC 5-845 WESTNEY RD S,L1S3M4,DATA/VOICE CONTRACTOR,CDVS2
CABLAGE INFORM INSTACABLE INC,2800 J A BOMBARDIER,H7P6E2,DATA/VOICE CONTRACTOR,CDVS2
FLORENT ELECTRIQUE INC,100-4020 BOUL LE CORBUSIER,H7L5R2,MEDIUM CONTRACTOR (1735 SERIES),CMC
TELEFAX COMMUNICATION,6375 RUE D'IBERVILLE,H2G2C5,RETAIL/DIY (5200-5999 SERIES),RRD
CABLEFLO INC,4020 BOUL LE CORBUSIER BUR 100,H7L5R2,DATA/VOICE CONTRACTOR,CDVS2
CAT COMMUNICATION *****CASH**,B 8366 RUE DEREIME,H2P2P4,DATA/VOICE CONTRACTOR,CDVS2
TELECON INC,13500 BOUL METROPOLITAIN E,H1A3W1,DATA/VOICE CONTRACTOR,CDVS2
FAST TELECOM,9157-9524 QUEBEC INC 332A RUE SAINT-PAUL,J5Z4H9,DATA/VOICE CONTRACTOR,CDVS2
SATELCOM INTERNET,9071-3694 QUEBEC INC 713 BOUL MANSEAU,J6E3E8,DATA/VOICE CONTRACTOR,CDVS2
CABLAGE BMAX INC,1806 CH SAINTE-ANGELIQUE,J7T2X8,DATA/VOICE CONTRACTOR,CDVS2
RICHARD GARRETT ELECTRIQUE INC,"PR CSSS JARDIN ROUSSILLON *,200 BOUL BRISEBOIS",J6K4W8,MEDIUM CONTRACTOR (1735 SERIES),CMC
RICHARD GARRETT ELECTRIQUE INC,"PR CEGEP ST LAURENT *,625 AV SAINTE-CROIX",H4L3X7,MEDIUM CONTRACTOR (1735 SERIES),CMC
RICHARD GARRETT ELECTRIQUE INC,"PR COLLEGE EDOUARD MONTPETIT *,945 CH DE CHAMBLY",J4H3M6,MEDIUM CONTRACTOR (1735 SERIES),CMC
SYSTEMES URBAINS INC,"PR HOPITAL RIV DES PRAIRIES *,7070 BOUL PERRAS",H1E1A4,LARGE CONTRACTOR (1737 SERIES),CLC
SAIS INTERCONNEXION INC,"PR DESJARDINS GSPD JONQUIERE *,2489 RUE ST-DOMINIQUE",G7X6K4,DATA/VOICE CONTRACTOR,CDVS2
SYSTEMES URBAINS INC,"PR PATINOIRE REFRIGEREE *,262 RUE LINDSAY",J2C1P1,LARGE CONTRACTOR (1737 SERIES),CLC
RICHARD GARRETT ELECTRIQUE INC,"PR INSTITUT CARDIOLOGIE MTL *,5000 RUE BELANGER",H1T1C8,MEDIUM CONTRACTOR (1735 SERIES),CMC
MARCOMM INC,344 RUE NAZARETH *,H3C2L5,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
CGI SOLUTIONS,9228 7416 QUEBEC INC 3214 RUE FRANCIS HUGHES,H7L5A7,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
LES ENT GILLES LAURIN INC,882 BOUL ARTHUR-SAUVE,J7R4K3,MEDIUM CONTRACTOR (1735 SERIES),CMC
FOURNELLE ELECTRIQUE INC,8265 RUE DES CHENES,J7N2K6,SMALL CONTRACTOR (1733 SERIES),CSC
N/L (PERTE/LOSS),DO NOT MAIL,H4T1X7,.,999
RECLAMATION TRANSPORT CLAIM,DO NOT MAIL,H4T1X7,.,999
PROJETS SPECIAUX,*********CASH SALES ********** 505 RUE LOCKE,H4T1X7,CASH SALES (1700 SERIES),CCS
HUBBELL CANADA,A/S ALEX BORKOWSKI-PARENT MKT 586 RUE RHEAUME,J3B1B3,.,RWS
SCHNEIDER ELECTRIC CANADA INC,A/S J-F GODMER (MARKETING) 825 RUE BANCROFT,H9R4L6,.,RWS
3M CANADA LTD,A/S TRACEY COPELANDING PO BOX 5757,N6A4T1,.,RWS
PHILIPS,A/S JEAN-CLAUDE LESPERANCE 640 BOUL CURE BOIVIN,J7G2A7,.,RWS
CONTACT DELAGE,A/S MME LISE ROY (MARKETING) 900 RUE HERELLE,J4G2M8,.,RWS
CONVECTAIR,A/S M YVES GIARD (MKT) 30 CAR SICARD,J7E3X6,.,RWS
EATON LIGHTING,A/S ISABEL CAULFIELD (MARK) * 5925 MCLAUGHLIN ROAD,L5R1B8,.,RWS
EATON CROUSE HINDS,A/S ISABEL CAULFIELD (MKT) 5925 MCLAUGHLIN ROAD,L5R1B8,.,RWS
DESDOWD,A/S PATRICK MARION (MARKETING) 5150 RUE SAINT-PATRICK,H4E4N5,.,RWS
LEVITON,A/S MME BARBARA TRACY(MKT) 165 BOUL HYMUS,H9R1E9,.,RWS
OSRAM SYLVANIA,A/S FRANCOIS CASTONGUAY(MKT) 4935 RUE LEVY,H4R2N9,.,RWS
THOMAS & BETTS,A/S JEAN-FRANCOIS DUGAL (MKT) D108-7900 BOUL TASCHEREAU,J4X1C2,.,RWS
GREENLEE TEXTRON,A/S RAYNALD BEAUDET (MARKETING 118-6185 BOUL TASCHEREAU,J4Z0E4,.,RWS
HOFFMAN,A/S MARC RENAUD (MARKETING) 2020-430 BOUL ARTHUR SAUVE,J7R6V6,.,RWS
IPEX ELECTRIQUE INC,A/S MARTIN PIETTE (MARKETING) 6665 CH SAINT-FRANCOIS,H4S1B6,.,RWS
SOUTHWIRE,A/S DOUG DUNBAR (MARKETING) 20734 RUE LAKESHORE,H9X1R8,.,RWS
BELDEN,A/S HAROLD PARNIGONI 200-2280 BOUL ALFRED-NOBEL,H4S2A4,.,RWS
PANDUIT,A/S GAETAN PROSPER (MARKETING) 215-52 BOUL HYMUS,H9R1C9,.,RWS
PLANTRONICS,(MARKETING) 2356 AVE WILSON,H4A2T3,.,RWS
SUPERIOR ESSEX,A/S JACK BASMADJIAN (MKT) 113 AVENUE GUN,H9R3X2,.,RWS
APC,A/S COSTA SARGANIS (MARKETING) 261 AVE APPLEBEE,H9R5S2,.,RWS
STANDARD,A/S JASON PREVOST (MARKETING) 5905 CH DE LA COTE-DE-LIESSE,H4T1C3,.,RWS
MERSEN,A/S CARL LAJEUNESSE (MARKETING 216-935 BOUL DECARIE,H4L3M3,.,RWS
BURNDY,A/S SYLVAIN LECAVALIER (MARKE) 1018 RUE MOZART,J5Y3W1,.,RWS
WIREMOLD LEGRAND,A/S ANDREW LAFORTUNE (MARKETI) 570 RUE APPLEWOOD CRESCENT,L4K4B4,.,RWS
DURACELL/ P&G,A/S RICHARD GUERNON (MARKETING 108-9900 BOUL CAVENDISH,H4M2V2,.,RWS
PROMO MARKETING BBQ,A/S DOMINIK GAGNON 505 RUE LOCKE,H4T1X7,.,999
PROMO MARK CLIENT EVENEMENT,A/S DOMINIK GAGNON 505 RUE LOCKE,H4T1X7,.,999
PROMO MARK FOURNISSE EVENEMENT,A/S DOMINIK GAGNON 505 RUE LOCKE,H4T1X7,.,999
PROMO MARK FOURNISSEUR CADEAUX,A/S DOMINIK GAGNON 505 RUE LOCKE,H4T1X7,.,999
PROMO MARK EMPLOYE CADEAUX,A/S DOMINIK GAGNON 505 RUE LOCKE,H4T1X7,.,999
PROMO MARKETING CLIENT CADEAUX,A/S DOMINIK GAGNON 505 RUE LOCKE,H4T1X7,.,999
PROMO MATERIEL PROMOTIONNEL,A/S DOMINIK GAGNON 505 RUE LOCKE,H4T1X7,.,999
PROMO MARKETING PUBLICITE,A/S DOMINIK GAGNON 505 RUE LOCKE,H4T1X7,.,999
PROMO MARKETING AUTRES,A/S DOMINIK GAGNON 505 RUE LOCKE,H4T1X7,.,999
WIREWERKS INC,A/S SYLVIE ALLARD (MARKETING) 10280 CH DE LA COTE-DE-LIESSE,H8T1A3,.,RWS
FLUX LIGHTING INC,A/S DAN EMOND (MARKETING) 102-14 BEXLEY PL,K2H8W2,.,RWS
MILWAUKEE (MARKETING),A/S PATRICK REMY 5150 RUE SAINT-PATRICK,H4E4N5,.,RWS
CDVI,A/S PAUL PARE (MARKETING) 1645A AUT 440 O,H7L3W3,.,RWS
FLIR EXTECH,A/S ANDRE WICK (MARKETING) 920 SHELDON COURT,L7L5K6,.,RWS
LUMINERGIE,A/S ANTHONY DAHER (MKT) 102-8540 10E AVE,H1Z3B6,.,RWS
SOLUTIONS BFC,A/S PIERRE CHALOUX (MARKETING) 1418 RUE MICHELIN,H7L4R3,.,RWS
WEB CARTE DE CREDIT,200-505 RUE LOCKE,H4T1X7,CASH SALES (1700 SERIES),CCS
IDEAL INDUSTRIES (CANADA) CORP,A/S BILL STEPHENS (MARKETING) 33 FULLER ROAD,L1S2E1,.,RWS
EN GENIUS,A/S FREDERICK ROBICHAUD (MKT) 11-85 CITIZEN COURT,L6G1A8,.,RWS
SLR MARKETING INC,A/S DENIS RICARD (MARKETING) 950 RUE MCCAFFREY,H4T2C7,.,RWS
ABB INC,* 2575 RUE ALFRED NOBEL,H4S2G1,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
A B B INC,"*,2575 ALFRED NOBEL",H4S2G1,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
POLYMOS INC,150 5E BOUL,J7V5M3,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
